content_id,content,subject,sentiment_value
oZd8CEzumUBxDF93,排量 多大 机油 消耗,动力,0
nIC02WsfXqi7Yvec,2.0 T 听说 烧 机油,动力,0
rh4M8zQ7TZBcUYK9,原因 变速器 4AT 发动机 FB 系统 发动机 一部分 4AT 匹配 会烧 机油 老款 动机 不烧 请 发动机 判断 关注 发动机 型号,动力,0
dioNQZrFH3atJPAO,换 FB25 发动机 烧 机油 现象 老款 发动机 匹配 4AT 不烧 机油,动力,0
4dYHsxojPmNSipA7,奥迪 10000 换次 机油 换 升 一升 消耗掉 说 烧 机油,动力,0
8upxcNmoCJIwWRkr,会多烧 机油 这车 适合 高速,动力,-1
QB9U2nxAZK3Osuk1,下次 保养 里程 到达 前 机油 报警 肯定 烧 机油,动力,0
gRbvxH1VihsjBZ5c,车 友好 说 4.8 升 修车 说 机油 尺加 0.5 升 机油 留着,动力,0
JQKMPr5qIuV4Ltbi,两个 隔音 音响 中 控屏 烧 机油 4S 坑 ！,动力,-1
JQKMPr5qIuV4Ltbi,两个 隔音 音响 中 控屏 烧 机油 4S 坑 ！,配置,-1
JQKMPr5qIuV4Ltbi,两个 隔音 音响 中 控屏 烧 机油 4S 坑 ！,舒适性,-1
LCu8tjYaUrPvQVMk,感觉 车烧 机油,动力,0
z4gGv2liFMsQ3qYA,声音 不太 敏感 高速 噪音 大到 无法忍受 程度 烧 机油 新车 不太 希望 不烧,舒适性,0
z4gGv2liFMsQ3qYA,声音 不太 敏感 高速 噪音 大到 无法忍受 程度 烧 机油 新车 不太 希望 不烧,动力,0
Lq5498Ok7MejRH6K,120 喝 机油 开 慢点,动力,0
5ya9LlZrMuFUOqY2,森林   烧 机油   事实 ！,动力,-1
DyoC3jlZTIONesfP,72000 发觉 烧 机油,动力,-1
mSPlZvADzQVos9BO,高速 噪音 烧 机油,动力,0
mSPlZvADzQVos9BO,高速 噪音 烧 机油,舒适性,0
Fo0C4V1Sa59KeXTf,新款 森林 发现 烧 机油,动力,1
aK12pCYb0xoPJT4z,请问   爆震 感觉 13 款 2.5   跑 60000 公里   不烧 机油   爆震,动力,0
rzvSIWCD5Nfmc4ys,哪句 话 在意 烧 机油 就别 买 不在意 买买 买 去博 几率 侥幸心理 保证,动力,0
RI7PTMxlwmviBzdA,机油 消耗 德国 车 ！ 过分 消耗,动力,0
PTZNSCJM1zhiFc0W,油耗 增加 一切正常 八千 公里 换 机油,油耗,0
FcJWl6Zgmfakxqbo,看烧 不烧 机油 噪音,动力,0
H4GMx5JNmXSrutVR,发动机 吸引 烧 机油 ！,动力,0
zaxDUnt70JpKmQIP,厉害 先用 转向 机油 量 渗多 换,动力,-1
ZPYG8pxSQbDgnAoC,火花塞 小时 ！ 机油 小时 ！ ！ 刹车油 几个 小时 中国式 效率 服务 笑掉大牙,动力,-1
wsY7VKqroUxeCJAy,13 款 森林 65000 公里 烧 机油 爆震 已换 中缸 爆震 ！,动力,-1
YZhiao5A3cjf7Vr1,烧 机油 不烧 轻易 换,动力,0
NFKXQMC7P0Yig6Ac,听 店里 说 下降 厘米 不算 烧 机油,动力,0
DhPx9Xy8Yal7EmKS,只能 观察 还会 烧 机油 现象,动力,0
PnMFvULWSOwEy7KD,广西 车 16 万 听说 烧 机油,动力,0
LEykTj7q512XfBVh,2.5 烧 机油 概率 很大 2.0 请 采纳 点赞,动力,0
unIdjriWSQ7z92aT,烧 机油 彻底解决,动力,0
eD4fHSBZ9RGdNt3V,喜欢 开 S 模式 论坛 里 有人 说 开 S 模式 导致 烧 机油 搞 S 模式,动力,0
drPByRkQZwJCh1t8,森 车主 个事 森 车主 个事 烧 机油 个事 不烧 机油 个事,动力,0
YbHRF8XlrDOvhAmS,提车 时 车友会 司机 说 东北 上海 2100 公里 机油 消耗,动力,1
qrBxS1PIjGkDfzLu,喜欢 2.5 大排量 烧 机油 只能 选 2.0,动力,-1
h29DYbR4FizryetT,12 款 烧 机油 发动机 两边 漏油 失望 ！ ！ ！,动力,-1
S3btTXGPvYFL7qJQ,坛 里 高手 发 更换 机油 滤 帖子 机油 吸出来 帖子 拧 说 不用,动力,-1
NZpdArVhgM6fctzQ,机油 机油 滤 空调 滤清器 要换 发动机 空气 滤要 更换 油液 检查 渗漏 少 补上 即可 风险 在外 保养 留 维修工 发票 维修 店 资质 文件 质保 资质,动力,-1
dyL6vHGuiVWa3AwU,我车 烧 机油 熄火 爆震 刹车 还好,动力,-1
JX0beVcgNj3h671d,车 性能 烧 机油,动力,0
j6g8WCnhx7RkoXT9,2013 款到 没烧 机油,动力,1
dMeXIrNVqZSnmCk7,说实话   森 2.0 最低 配 挺   2.5 烧 机油,动力,0
rcinQNlBezUEPgX4,市区 20 担心 烧 机油 ！ 野外 25,动力,1
nOQeI9iBmt7vo4CK,2.5 薄 缸 买 烧 机油,动力,-1
IoYCMwSH2Q7dXWpg,cvt   配合 车重 轻 发动机 技术 丰田,动力,-1
iRWgzTPVE3uqpecI,换 完后   车管所 改 发动机 号   弄,动力,1
pwuAHxX7Nm58kKoq,国内 卖 发动机 油品 适应力 能越 低 越 办法 要开 燃油 车 两桶 油 下限 看齐 车子 质保 只能 负担 森林 第一辆 车 启示 天朝 钱 无所谓 开废 换车 选 一辆 耐操 车子 惧 烂油 维修 说 斯巴鲁 车 不好 适合 国内 用车 环境 老百姓 用车 风险 成本 太高,动力,-1
9B3PCf8DhbdiVIRt,说 说 调 电脑 发动机 兴趣,动力,0
MpP32UfuNvxlrT05,直喷 发动机 马力 但积 碳少,动力,1
oDwlJkQye7sLV9ET,指 直线 加速 小森 变速箱 调教 灵敏 听说 100 以内 提速 不差 论坛 里 说 2.0 上坡 特别 满载 情况 肉 超车 恼火 想入 2.0 4S 排量 试驾 上次 好不容易 一辆 不错 想先 体验 下手,动力,1
thPerXYfWwjQEO2M,昂科威 试过 视野 森林 操控 森林 轻巧 森林 内饰 豪华 1.5 T 干式 双 离合 买 昂科威 买 2.0 T 动力 变速箱 速,动力,0
d2oHyCir5SajAIT0,我车 2.5 刚换 完中 缸 平时 用车 满意 动力 足 加速 安静 省油 真的 好用,动力,1
d2oHyCir5SajAIT0,我车 2.5 刚换 完中 缸 平时 用车 满意 动力 足 加速 安静 省油 真的 好用,油耗,1
fGs6obyY5TOQrBMm,2.0 市区 顾虑 70 加速 100 加速 弱点 160 跑 2.5 动力 差距 体现 跑 山 爬坡 满载 段距离 超车,动力,1
gb2Maul36FGmpyHB,巧 关注 森林 价格 可上 XT 性价比 真的 不高 ！ 力狮 划算 ！ 空间 视野 森林 人要 好些 力 更是 强于 力狮 看眼缘 帮 采纳 ！ 换车 标用 感谢 ！,空间,1
sWiCeDwlN5p2Y1G3,刨除 质量 不说 买 唐要 先 几个     有没有 固定 车位     物管准 不准 充电 桩     开 面子   想 不要紧 推荐 入手 唐 实在 太爽了   4.9 S 空间 配置 家用,空间,1
Prmb1ZgsUtyw3QEi,车载 音响 升级 实在 车 空间 小及 驻波 震动 行车 噪音 未必 好声 原车 CD 不错,空间,-1
muBW6leN3XcJoTaO,森林 落地 30   汉兰达 四驱 豪华 33   户外 远行   家用 空间 舒适 妥协,空间,0
DfR2ZLPjO4hKyegJ,别以为 国产 合资 suv 便宜 国内 紧凑 性 suv 总体 价格 偏高 大众 新 途观 L 顶配 加长 卖 35 万 价格 抢钱 抢 疯 掉 森林 这款 车 紧凑型 suv 级别 优势 空间 性 经济性 配置 不错 只不过 价格 贵 万 差钱 认 进口车 税费 摆在 便宜,空间,1
DfR2ZLPjO4hKyegJ,别以为 国产 合资 suv 便宜 国内 紧凑 性 suv 总体 价格 偏高 大众 新 途观 L 顶配 加长 卖 35 万 价格 抢钱 抢 疯 掉 森林 这款 车 紧凑型 suv 级别 优势 空间 性 经济性 配置 不错 只不过 价格 贵 万 差钱 认 进口车 税费 摆在 便宜,配置,1
DfR2ZLPjO4hKyegJ,别以为 国产 合资 suv 便宜 国内 紧凑 性 suv 总体 价格 偏高 大众 新 途观 L 顶配 加长 卖 35 万 价格 抢钱 抢 疯 掉 森林 这款 车 紧凑型 suv 级别 优势 空间 性 经济性 配置 不错 只不过 价格 贵 万 差钱 认 进口车 税费 摆在 便宜,价格,-1
LsGyDvz6AqU2pwgx,2.5 豪华 森得 空间 q5 操控 挺棒,空间,1
LsGyDvz6AqU2pwgx,2.5 豪华 森得 空间 q5 操控 挺棒,操控,1
KeQTs3dVHp6yUfxr,建议 二手 买 美系车   凯迪拉克 林肯 美国 保值 率 高   二手 故障率 高   劝 选 rx270   真要 想要 缸 买 歌 诗图 空间 后备箱 横向 空间 本田 发动机 故障率 低 底盘 高 实用 车 外形 不太招 喜欢 美国 中国 销量 差,空间,1
ZTo8W0mwjk14cQhs,不在乎 后排 空间 选马,空间,0
dHFPmVoXlOnjpgT6,平衡 CX 国内 组装 森林 原装 进口 CX 空间 硬伤 四驱 森林,空间,-1
mLeJ81faHhXl4Z5o,动力 强 费用 低 海量 改件 油耗 接受 空间 过得去 合适 更换 开 报废,空间,0
1C4GM65eSjluY2RU,想 买个 150 孩子 后备箱 放 婴儿车,空间,0
uj6Nbtmlv3Ui1sXI,后备箱 板子 之间 摩擦 声 备胎 泡沫 摩擦 声,空间,0
T6zGEF3WawQMR72e,后备箱 锁扣 响 ！ 拿个 胶带 缠 ！,空间,0
4yspQTtwZVvUnx3q,家用 代步 2.0 足够 2.0 新车 300 多公里 跑 高速 成年人 后备箱 塞满 后视镜 看不到 车 冬天 高速 跑 需求 速度 2.5 XT 2.0 适合 激烈 驾驶 上山 ！,空间,0
TwMUEeJhyiv1LXg4,后备箱 慢 开,空间,0
bhH51z0okFDUvlX4,说 在意 外观,外观,0
nXcjkR4mLy97V6zW,楼主 当初 纠结 傲虎 森林 当初 先选 傲虎 发现 傲虎 内饰 优于 森林 最起码 有个 电子 手刹 傲虎 个人感觉 外观 比小森 差点 车顶 行李架 傲虎 太 难看 傲虎 价格 略高于 森林 买 尊贵 森林 傲虎 价位 估计 只能 买 中 低配 银子,外观,-1
8n5orE7FSVIJZckG,擦 展车 寒冰银 ！ 颜色 半月 高配 车型 ！,外观,0
g5BeCL9cy1jmf3PE,白色 4S店 库房 黑 红 三个 颜色 白色 喜欢 耀目 寒冰 银色,外观,0
kd3IeujPNTqviW6A,森林 本来 黄 奥迪 颜色,外观,0
m7ybEchFsJQDkUwM,2.0 高 海拔 爬坡 时 换成 手动 模式 档 拖 变回 自动挡 快速 提速,操控,0
g2fPzaOLBAwtyxku,我会 60 胎 傲虎 规格,操控,0
038JPMTIu1tRcZ2p,万公里 悲 催 11 市区 办事 堵成 汪   哈哈哈 锐志 起码 13 14,油耗,0
szWPGEgl2n9ohcxq,225 55 60 胎大,操控,0
gDyCLeTpMFGXdvxu,异响 解决 车漆能 硬点 前档 玻璃 结实 点,舒适性,-1
gDyCLeTpMFGXdvxu,异响 解决 车漆能 硬点 前档 玻璃 结实 点,外观,-1
gDyCLeTpMFGXdvxu,异响 解决 车漆能 硬点 前档 玻璃 结实 点,配置,-1
fweI1H9kjT6XpRZs,新速 派 秒 没戏,动力,0
2DjgSsFMnZYmQt9R,  225 极限,操控,0
1U5zuFxtKdnyTHPc,16 款 2.0 跑 公里 数 一点 不烧 长时间 高速 高转 观察 过不烧,动力,0
MntQOq386CGaizLW,我开 09 款森 2.0 xS 去过 西藏 新疆 新疆 独库 公路 行 西藏 动力 弱点 爬坡 改 手动 档 措翻 5000 多米 高山 时 吃力,动力,0
ADLxpY1zUjF2uafv,2.5 超车 杠杠 XT 赶脚 机会 感受,动力,1
vzPSHIlUJgyhMsFb,东西 装上 高速 噪音 很大,舒适性,0
TCoImBSG7rj9LH4J,担心 2.0 动力 跑 高速 弱,动力,-1
TPDO59A4SI30NKcU,XT 喜欢 红绿灯 跑 第一 高速 220 压力,动力,1
WcCuk7OM6sXI8tPH,高速 开多快 市区 10,油耗,0
5UuyNXsgpze9wlK3,我换 东洋 235   55   18,操控,0
TYNhmteiFw0nUrdQ,年整 23W 路过         搓板 路上 飘 冰雪 路上 漂 高速 上飞 城区 路上 蛇形 超车 小森 啥事 没干过,动力,1
vq8GprJFxYoSyKed,高速行驶 车 噪音,舒适性,0
QVNROrX4TACIpFmK,时期 同款 车 换倍 耐力 蝎子,操控,0
fKLsOZWM2vPrkaBt,森林 人比 欧蓝德 越野 差   买 假,操控,0
TDjAuziYbHSor3y4,235 55 好像 降到 50 懂 听 修胎 地方 说,操控,0
jfgr05U1KDTkLVZx,感觉 静音 好像 普利司通 好些,舒适性,1
KhIXrJeMF9A3758q,三年 万公里 噪音,舒适性,-1
w8051LxVzY6tUaCu,银色 耐脏 无奈 前 一辆 银色 黑色 稍 显成 稳,外观,0
Y2P0Gy3dKRCwjpnx,没见 启停 功能 真的 鸡肋,配置,-1
KxRLJj51F4r6I8Tf,车漆 变色龙 一会 黑 一会 紫 个性,外观,-1
VEW3UT4by9zAZCQL,市区 13 14,油耗,0
zNFsBQAO1vId7pKG,雷车 2013 年 改款 前脸 改 太 好看 10 款 挺 丑 小森 开 一两年 换个 13 款 雷车  ,外观,-1
ePgIVnTxqEXO8loF,清过 高速 6.8 市区 塞车 情况 8.4,油耗,0
KRrE4Ydu9pxUVe8c,说实话 2.0 市区 足够 跑 超车 运动 模式 足够,动力,0
tCEN34egDmI0YvPc,车衣 镀晶 先 抛光 对车 漆 伤害 打硬 蜡 光泽度 硬度 还行 性价比,外观,1
pl9hDRFZ3srzdS70,13 款森 飘过 2.0   万公里 无故障 除车 漆薄 车身 宽度 窄 外 完美,外观,-1
ns15lCUI72VXeLka,装 235 轮毂 够 宽 公里 数 变化,操控,0
w0hAsE95pjTbO4mq,米其林 一款 忘记 主打 静音,舒适性,1
oSwcKjqTkHulpOvR,2.0 后悔 挺 满意   市区 高速 感觉 挺,动力,1
FiWN98UVeBg1Cf5G,换 米其林 折腾 尺寸 225 胎噪,舒适性,1
tD5JWEAIGYw9cgsP,cvt 顿挫 通病 这才 哪到 想 哭 毛病 慢慢,动力,-1
YBXrFaR8h29vscnU,车里 坡度 更大 轻松 飘过 ！,动力,1
hU5sGBfCeH9ZniJP,2.5 高速 噪音 很大 ！ ！,舒适性,1
Krbg8STDkfl3FZCY,暴力 驾驶 2.0 够用,动力,0
5Dj7SvPJH4qBNZik,2.5 起步 不错 中后 段 肯定 涡轮 充沛 涡轮 踩 随有,动力,1
Ym1DrMy7s6hHGPCB,2013 年车   7.6 万公里   不烧,动力,0
N6I8D70KQFYh9MGe,喜欢 17 寸 18 太颠 减速带 舒服,舒适性,-1
xtBWVnXSLgbHNGQp,上下班 9.6 轻柔 开 8.5,油耗,0
rMCaS4GJE7pfFX1h,5000km 8.4,油耗,0
Z7tNsvqLUIcenpmR,2013 年 月份 2.0 车 7.5 万公里 不烧,动力,0
HBJldUyCqPzT4Xp8,论坛 里 搜 下腰 托 好多 舒服 感觉,舒适性,0
B5mLIela7Ofk0xgr,  雪地 里 玩 漂移,操控,1
DpTonjYC0md2Jgqw,开 8.7 2.0 没试 10,油耗,0
851G9AqeDHUcRsul,县道 村庄 40 限速 牌 40 走 村庄 进出口 摄像头,配置,0
jTRo1OrV6g782MF9,后窗 除雾 细看 说明书 明天 试试,配置,0
keIWPg3Bp6DSA0Z5,开 9.6 8200 公里 公平 ！,油耗,-1
QsG4ZxEuNhagBLA7,冲峰 漂移 甩尾 没敢 玩,操控,0
QN1d0sb6cRKlhPum,恭喜 提车 做 底盘 装甲 4s 拆 轮子 排气管 子 喷 铝 喷剂 新车 底盘 干净 做 一点,操控,0
7k6Vg0OlHaIf4PcA,反向 推理 2.5 发动机 2.0 发动机 压榨 厉害,动力,0
HAQ19BEzWweDhbNn,建议 方向盘 座椅 要装,内饰,0
wDHgdEkj1OvohmT0,途观加 95 油耗 比小森 高点 保养 后期 维修 比小森 便宜 点 事故 小森是 全时 四驱 30 以内 唯一 全时 适时 区别 途观 做工 扎实 北方 小森 优势 不论什么 路面 雨雪 天气 安全系数 高出 操控 说 途观 舒适 小森 毛病,油耗,0
kh2HUwfIg0mxDavj,掀开 盖子 发现 汽车 制造 钢材 油耗 全 行业 造假 底线 低,油耗,-1
rTLVeidoIEujXmNa,座椅 买 套 皮 俩 月   拆下来 扔 库房 座椅 皮 戴套 舒服,内饰,0
VNzjnC9Q1e2YvOmZ,座椅 加热,配置,0
iRMz5Aa1YvryShZe,2.5 车 感觉 低速 用不完 劲 低速 爬坡 油 直线 加速 不错 120 码 爬坡 发动机 吼 厉害,动力,1
SEgAFC5OoGJdklbQ,  豪华 不错   油耗 后排 空间   真 喜欢   确实 好车 成都   文家 场   森林 隔壁 沃尔沃,空间,-1
lvIFoZsVm34a1L0W,买 2.0   森   笑   2.5   森烧 机油     那种 50 步笑 百步 根本原因   排量   发动机 生产线,动力,-1
iuYDpqJxSNbFLt1B,销售价格 差异 价 确实 差 挺 高,价格,0
Un5tidbxGJKqkYue,油箱 密封 会因 气温 运动 汽油 汽 可燃 汽油 汽 压力 值后 碳阀 哒 哒 哒 打入 发动机 燃烧 掉   满意 请 采纳,动力,0
FrgCmJiaM1yweZDk,动力 开 车 2.0 T 习惯 照样 涡轮 80   100 以内 向上 走 乏力 3.0 T1.8 吨 车 刚刚 涡轮 化 不好 搞 3.0 自吸 身价 提高 家用 3.0 排量 综合,动力,0
BYfvdUMw6EX5JSxD,讨论 两个 发动机,动力,0
wXJqIiRsWBGCo4Lj,优惠 不错     原配 胎途 虎 网 卖     1100 样子,价格,0
XwUbcRi1PmpKLI7V,先补 补课 傲虎力 狮   2t 中国 独有   取代 老款 3.6 森 xt 全球 车 ！ 论坛 搜 美版 xt 提车 作业 日版 xt   高功率   国家 动力   配置 变 es   玩意 国家 装 N年 本应 标配 东西 国内 减配 !,配置,-1
Q8TJy0jhuO79GDvW,车 跑   听到   后备箱 传来 风噪,舒适性,0
HnY7CVMuO6yfSqXP,行程 长刹 不住 软 调整 刹车踏板 行车 改善,安全性,-1
mC8HVMFiEYe1c9gX,肯定 跑 高速 第一 格 100 公里 市区 油耗 高 三十多 四十多 二十公里 一格油 油耗 20 一箱 油 总共 跑 公里,油耗,0
5HI8lovjtBsrybcu,咕噜噜 声 飞度 沟坑 震得 厉害 响个 两秒 算是 响 森 暂时 没试 大坑,舒适性,0
M0WG9JqZYLnSN2Ky,异响 只不过 拆车 重装 过程 中动 地方 导致 异响 暂时 消失 拆 顶棚 焊接 办法 太 坑人 解决 只能 找 找 不到 轻易 补焊 ！ 这才 正道 ！,舒适性,0
SqQLFj0dm8gBtNyG,欧蓝德 森林 人比 差 一大截 森林 水平 对置 发动机 全时 四驱 空间 搜 搜 视频,动力,0
SqQLFj0dm8gBtNyG,欧蓝德 森林 人比 差 一大截 森林 水平 对置 发动机 全时 四驱 空间 搜 搜 视频,配置,0
SqQLFj0dm8gBtNyG,欧蓝德 森林 人比 差 一大截 森林 水平 对置 发动机 全时 四驱 空间 搜 搜 视频,空间,0
jfHPrJp7RNlsUu93,提车 临牌 空调 打不开 说 有个 线 插 车子 死活 换 一台,舒适性,-1
KzWVr5TSpL6seIv0,冷车 发动 时间 发动机 噪音 一点 车一热 换 机油 关系 要用 0W20 SN 级别 机油 热车 发动机 抖动 加 乙醇汽油 关系,舒适性,-1
ixKuVL0r54PbEOnH,就让 优惠 送 保养 套住 斯巴鲁 适合 儿子 店 保养,价格,0
eQiVF1tmzAoskTRO,一箱 油剩 格时 加油 能加 320 跑 370 公里   估计 油表 不准,油耗,0
hWkJOr78UvHEdpTB,市区 里开 堵车 暴力 驾驶 一块钱 公里 油耗 挺,油耗,0
HAYKtPGnj6kIi1Wr,毛病 烧 机油,动力,-1
76DOmTYsob3uI0En,白色 说实话 蓝色 好看   车好   挑色,外观,1
SZyBWUp1inMLYjch,神钢 时间 发酵 降价,价格,0
mBzTM8ceE51janoL,拉力 蓝 一种 蓝 懂 白色 好看 黑色 太 严肃 实在 选择,外观,0
GxIrC24ebuNozlYU,开 几个 车 森是 最费油,油耗,-1
3e9rSKJFUZR7mXLQ,说实话 ！ 简单 方法 调整 刹车 总泵 推杆 可看 作业,安全性,0
3pTJavPLtZRDE4lH,国庆 车展 订车 优惠,价格,0
mDMyt4hHUPCF0KzL,弄 挺 好看 灯 装 逼格 高,外观,1
MR1dzJ5TrIYl0ZGB,破车 BYD 开烂 听说 有开 焊 成 笑话 响 ！   弄个 破 胶布 垫 电线 折腾 来回 开 接近 200 公里 焊缝 开焊 上路 乱响 4S 连个 屁 不放,舒适性,-1
Fy9OLtWxUTQH1JVY,记得 新车 2.0 豪华 便宜 万 少 气囊 X mode 隐私 玻璃 天窗 皮 座椅 选个 豪华 二手车 差价 肯定 少多,安全性,-1
Fy9OLtWxUTQH1JVY,记得 新车 2.0 豪华 便宜 万 少 气囊 X mode 隐私 玻璃 天窗 皮 座椅 选个 豪华 二手车 差价 肯定 少多,内饰,0
5mLcCU1yoOFbHg9z,全系 侧方 影像 不错 不错,配置,1
oidBOejfGRY5KPxb,森林 宽敞 高度 比傲 虎 高 舒适度 傲虎,空间,1
oidBOejfGRY5KPxb,森林 宽敞 高度 比傲 虎 高 舒适度 傲虎,舒适性,0
9hg0OiMNYuGVjTJB,2.0 t 不烧 机油   长途 驾驶 烧 防冻液,动力,0
rduJt4CRscGKqnfz,傲虎   2.5 自吸   1000 多公里   匀速 90 100   瞬时 极速 160   油耗 惊人   5.8 升 5.9 升 百公里   服务区 休息   森林 人费油,油耗,0
y7ZrgkzpKfBmSJ49,两车 区别 真的 斯巴鲁 中级车 底盘 调教 紧凑 没太大 区别 ！ 着急 新 平台 森 买   建议 品牌  ,操控,0
oaguqin31te5pQz6,车身 散 检查 橡胶件 平衡 拉杆 顶 底盘 平衡杆 加固 件 效果 伤害 东西 有利有弊 选择,操控,0
tbLu6ERaejd5YiPF,汽车 要素 行车 安全意识 轮胎 刹车,安全性,0
A8ovh9NesIHgBZak,加 机油 烧,动力,-1
EQ75jSuKmwbokzDM,高速 省油 郊区 省 国道 开着 爽 打开 车窗 听 歌手 伸出 窗外 感受 D 杯 抖动 爽,油耗,0
HVNyzw5gRP3M72vZ,你订 哪款 裸车 价格 2.0 豪华 优惠 13000,价格,0
fZ2XLKE3Qn1mFHjd,看重 四驱 水平 对置 发动机 进口 几点 森林 国外 碰撞 五星 门轻门 重多 那点 东西 真的 速度 撞 那点 重量 有个,动力,0
82qSQbBsgOMvfHut,建议 买个 12 款 13 12 发动机 消耗 机油 不像 消耗 机油 建议 16 款后 听说 16 款后 控制 好点 活塞环 扩张 改进 预算 12 款 合适 一点 13 款 配置 不太高 12 款 配置 12 款 2.0 手动 非 新款 样子 13 款,动力,0
YMP07fxHATVOdb1y,开 森林 更好 底盘 更高 性强 车身 短 再就是 森林 视野 更高 更好,操控,0
UjLf72QbJiYnDSae,15 款 豪华 悦 享版装 哈曼 卡顿 音响,舒适性,-1
f6YyMTNvePXr0b5a,2.5 高速 轻松 200 坐 两人 后备箱 满载 怀疑 森 实力,动力,1
DhGXLUAyajW6TzB3,开 一段时间 烧 机油 论坛 说 这车 烧 机油,动力,0
G0QPI8ypxBSJmc1Z,不信 随手 教 几招 试试 做 无谓 超车 上坡 时 有意识 收收 油门 前提 提前 车 速度 110 举个 例子 缓慢 90 坡道 顶点 延长 油门 时间 猛 加油 门 猛收 油门 高速 大车 纠缠         开车 省油 惯性   试试 ！,操控,0
9dLD4THY7OMurl5z,2.0 车 车 时速 80 多点 一路 上坡 车上 后备箱 东西 拉 油耗 最低 跑 6.6 10 月初 事 ！,油耗,0
m7HwfeF1tdWxuI0N,论坛 反馈 15 年前 FB25 更换 高 张力 活塞环 车 没见 车友 烧 车 里程 少 定期 查看 机油 尺 消耗 选车 备选 车型 途观 自由 森林 反馈 个车 烧 机油 消耗 考察点 改进 森林 人比 用车 发现 实事,动力,0
fPMscvVGShHOIyau,120 加速 吃力 深 踩油门 开到 160 胆 驾照 几个 月 地方 跑 测速,动力,0
4o2CPNHcn9OtJUuX,2.0 XV 坐 行李 定速 100 油耗 6.8 定速 120 油耗 7.6 2.5 森林 坐 行李 定速 100 油耗 7.5 定速 120 油耗 8.5 市区 通勤 2.0 XV 综合 油耗 10.8 2.5 森林 综合 油耗 11.6 论坛 车友 晒 我开 斯巴鲁 年 开过   SRX 综合 油耗 13.5 高速 10 SRX 油表 不准 值 高 一点 斯巴鲁 很准,油耗,0
I1DWShb89UZLcimv,Fb 发动机   11 13,动力,0
8aue0BOtRnIiA4p6,傲虎快 年 味 不小 座椅 人造革 味 ！,内饰,0
fJLwX7cDlQKRy5Ai,suv pk 速度   森林 长项 爬 马路 牙子 安全性 兼顾 操控性 包括 厂家 宣传 侧重 动力 加速度,安全性,1
fJLwX7cDlQKRy5Ai,suv pk 速度   森林 长项 爬 马路 牙子 安全性 兼顾 操控性 包括 厂家 宣传 侧重 动力 加速度,操控,1
kTasz1PQmKEr25FH,刹车 轮胎 前段 虚位 拿捏 准 想 abs 启动 换 倍 耐力 轮胎 迪 克塞尔 盘 皮 abs 早 轮胎,安全性,0
